,migration_rate,mutant_frac,num_genomes,max_gen_distance,gen_variance,ssq_genomes,infected_hosts,mut_frac_inf_hosts,mut_frac_hosts
654,0.004,1.0,1753,7,1.529258131037039,15633,0.36,1.0,0.36
655,0.004,1.0,1553,7,1.5117001387755002,15837,0.4,1.0,0.4
656,0.004,1.0,1500,7,1.8404528888888887,13115,0.39,1.0,0.39
657,0.004,1.0,1696,6,1.3806010674394804,13473,0.34,1.0,0.34
658,0.004,1.0,1735,7,1.6465367206770258,21537,0.38,1.0,0.38
659,0.004,1.0,1764,7,1.5806875093196766,16405,0.21,1.0,0.21
660,0.004,1.0,1904,9,1.4397638651048654,13391,0.38,1.0,0.38
661,0.004,1.0,1660,7,1.6849165336042964,18700,0.47,1.0,0.47
662,0.004,1.0,1803,9,2.1317241339002075,30703,0.24,1.0,0.24
663,0.004,1.0,1649,7,1.2857217984253462,15064,0.4,1.0,0.4
664,0.004,1.0,1653,6,1.1276752492031756,9203,0.38,1.0,0.38
665,0.004,1.0,1760,8,1.6991189953512396,18431,0.25,1.0,0.25
666,0.004,1.0,1819,8,1.1025516802210855,14556,0.3,1.0,0.3
667,0.004,1.0,1666,6,1.0515965089517199,11351,0.34,1.0,0.34
668,0.004,1.0,1796,9,2.2547656013611044,24524,0.28,1.0,0.28
669,0.004,1.0,1540,7,1.4666706021251474,11062,0.45,1.0,0.45
670,0.004,1.0,1530,8,1.931038916655987,18705,0.23,1.0,0.23
671,0.004,1.0,1915,6,1.015390656422772,13465,0.34,1.0,0.34
672,0.004,1.0,1842,6,0.808930480842119,12464,0.37,1.0,0.37
673,0.004,1.0,1729,8,1.3388462926680942,16699,0.24,1.0,0.24
674,0.004,1.0,1723,6,0.9102063543017905,8144,0.4,1.0,0.4
675,0.004,1.0,1768,8,1.6623146408754939,20569,0.32,1.0,0.32
676,0.004,1.0,1775,6,0.9912585598095617,9771,0.28,1.0,0.28
677,0.004,1.0,1670,8,1.2174247911362903,14202,0.39,1.0,0.39
678,0.004,1.0,1590,7,1.3242043431826271,15687,0.38,1.0,0.38
679,0.004,1.0,1803,6,0.8040552367118461,8973,0.27,1.0,0.27
680,0.004,1.0,1665,7,1.3414437861284707,11505,0.44,1.0,0.44
681,0.004,1.0,1750,7,1.1192453877551023,9651,0.27,1.0,0.27
682,0.004,0.5915492957746479,1606,6,0.9211584360640127,7529,0.36,0.19444444444444445,0.06999999999999999
683,0.004,0.7464788732394366,1706,6,0.9805156340836906,8314,0.39,0.5384615384615384,0.21
684,0.004,1.0,1696,9,3.353617487873799,33719,0.35,1.0,0.35
685,0.004,1.0,1582,6,0.8246358767486948,10490,0.42,1.0,0.42
686,0.004,0.9855072463768116,1742,6,1.0290325068115223,9023,0.36,0.9722222222222222,0.35
687,0.004,1.0,1760,10,2.332581353305785,22346,0.38,1.0,0.38
688,0.004,1.0,1705,10,3.3383944066528497,32908,0.36,1.0,0.36
689,0.004,1.0,1556,6,1.1951744965999433,9324,0.38,1.0,0.38
690,0.004,1.0,1606,8,2.894852971965342,22345,0.49,1.0,0.49
691,0.004,1.0,1660,6,1.0335066773116561,9887,0.37,1.0,0.37
692,0.004,1.0,1753,6,1.0801185417940526,12663,0.23,1.0,0.23
693,0.004,1.0,1826,6,1.0418900534928721,10943,0.4,1.0,0.4
694,0.004,1.0,1823,11,2.667135874901341,22722,0.35,1.0,0.35
695,0.004,1.0,1713,6,1.146110117711849,11743,0.45,1.0,0.45
696,0.004,1.0,1669,10,3.0321669494941945,27590,0.26,1.0,0.26
697,0.004,1.0,1744,7,1.1961942913054455,13936,0.47,1.0,0.47
698,0.004,1.0,1552,9,1.7879685507227125,19831,0.37,1.0,0.37
699,0.004,1.0,1604,7,1.4587949546333667,13259,0.29,1.0,0.29
700,0.0035,1.0,1868,10,2.2294888783936835,18352,0.43,1.0,0.43
701,0.0035,1.0,1640,8,2.0839942742415225,25201,0.27,1.0,0.27
702,0.0035,1.0,1577,9,1.8906474611860655,20486,0.36,1.0,0.36
703,0.0035,1.0,1684,9,2.3318320817418097,32610,0.35,1.0,0.35
704,0.0035,1.0,1579,6,1.4853028648253415,12898,0.41,1.0,0.41
705,0.0035,0.8289473684210527,1581,7,1.1637827602527004,9066,0.38,0.6578947368421053,0.25
706,0.0035,1.0,1823,9,3.0230807723219697,30712,0.42,1.0,0.42
707,0.0035,1.0,1706,6,0.9505644515117322,11751,0.36,1.0,0.36
708,0.0035,1.0,1712,9,1.8411539080924098,18137,0.39,1.0,0.39
709,0.0035,1.0,1734,7,1.4468896046104172,15466,0.41,1.0,0.41
710,0.0035,1.0,1649,6,0.9986087825063319,9886,0.25,1.0,0.25
711,0.0035,1.0,1696,6,0.9829645642354929,9639,0.41,1.0,0.41
712,0.0035,1.0,1681,8,1.771780415965823,17064,0.36,1.0,0.36
713,0.0035,1.0,1945,7,1.7424822727843459,18767,0.31,1.0,0.31
714,0.0035,1.0,1848,6,0.9403142627574446,9327,0.4,1.0,0.4
715,0.0035,1.0,1677,8,1.5551992672265584,14184,0.19,1.0,0.19
716,0.0035,1.0,1545,7,1.8807536577957917,14231,0.39,1.0,0.39
717,0.0035,,620,7,1.3176768990634755,3317,0.0,,
718,0.0035,1.0,1642,8,2.7119021691558824,28571,0.41,1.0,0.41
719,0.0035,1.0,1559,8,0.8936354573436287,9920,0.45,1.0,0.45
720,0.0035,1.0,1510,8,1.9236090522345515,12993,0.35,1.0,0.35
721,0.0035,1.0,1755,7,1.1756092888856422,12081,0.33,1.0,0.33
722,0.0035,1.0,1850,7,1.6287088385682984,23872,0.38,1.0,0.38
723,0.0035,1.0,1731,9,1.8066701575677966,23360,0.38,1.0,0.38
724,0.0035,1.0,1696,9,1.579601490187789,15085,0.23,1.0,0.23
725,0.0035,1.0,1664,8,1.758227105676775,22878,0.44,1.0,0.44
726,0.0035,1.0,1762,8,1.476809579455809,16836,0.46,1.0,0.46
727,0.0035,1.0,1476,7,1.1962506701625282,17617,0.18,1.0,0.18
728,0.0035,1.0,1774,8,1.827857033004605,18821,0.44,1.0,0.44
729,0.0035,0.958904109589041,1783,7,0.867308213139047,8362,0.33,0.9090909090909091,0.3
730,0.0035,1.0,1601,11,6.058720326654055,46839,0.47,1.0,0.47
731,0.0035,1.0,1778,8,2.182294599283076,25843,0.39,1.0,0.39
732,0.0035,1.0,1612,7,1.3178776268556547,16021,0.62,1.0,0.62
733,0.0035,1.0,1561,8,1.8735932427224946,13620,0.23,1.0,0.23
734,0.0035,0.9411764705882353,1739,6,0.8866688865954768,8450,0.35,0.8571428571428571,0.3
735,0.0035,0.7205882352941176,1581,8,1.5858624774510404,9789,0.36,0.4722222222222222,0.16999999999999998
736,0.0035,1.0,1696,8,1.747435697757209,25658,0.25,1.0,0.25
737,0.0035,1.0,1866,10,2.8343221453688674,35281,0.37,1.0,0.37
738,0.0035,1.0,1690,7,1.9966863905325443,21522,0.41,1.0,0.41
739,0.0035,1.0,1389,7,1.8679359214977704,17948,0.33,1.0,0.33
740,0.0035,0.5362318840579711,1719,7,0.8972003353005337,8279,0.38,0.15789473684210525,0.06
741,0.0035,1.0,1745,8,2.2429582679945157,25900,0.38,1.0,0.38
742,0.0035,0.7,1655,6,0.9592442566241637,8405,0.25,0.28,0.07
743,0.0035,1.0,1834,7,1.299495236588896,16471,0.32,1.0,0.32
744,0.0035,1.0,1554,7,2.1685445787762387,20911,0.36,1.0,0.36
745,0.0035,1.0,1764,9,2.2750461484669455,17414,0.39,1.0,0.39
746,0.0035,1.0,1736,12,3.0198719446155153,23566,0.28,1.0,0.28
747,0.0035,1.0,1516,6,0.8856015169763506,9679,0.45,1.0,0.45
748,0.0035,0.6617647058823529,1579,7,1.0154220951765194,7792,0.35,0.34285714285714286,0.12
749,0.0035,1.0,1308,8,2.7675770838593836,20494,0.4,1.0,0.4
750,0.0035,0.8714285714285714,1713,9,1.4556287910620647,10481,0.39,0.7692307692307693,0.30000000000000004
751,0.0035,1.0,1645,8,2.014552711079905,18059,0.32,1.0,0.32
752,0.0035,1.0,1635,8,1.5802425908780593,20116,0.36,1.0,0.36
753,0.0035,0.7411764705882353,1753,6,0.8149588888285065,7705,0.42,0.47619047619047616,0.19999999999999998
754,0.0035,1.0,1529,9,3.37025742982521,23594,0.25,1.0,0.25
755,0.0035,1.0,1773,8,1.7359019115140975,18754,0.4,1.0,0.4
756,0.0035,1.0,1452,7,1.4804900052364367,9911,0.25,1.0,0.25
757,0.0035,1.0,1800,7,1.2608098765432099,12908,0.45,1.0,0.45
758,0.0035,1.0,1403,8,1.6959849299612022,18131,0.51,1.0,0.51
759,0.0035,1.0,1677,8,1.9056696424920412,26758,0.45,1.0,0.45
760,0.0035,1.0,1695,8,1.8640631390259397,20395,0.55,1.0,0.55
761,0.0035,1.0,1710,9,2.2763588796552785,27525,0.39,1.0,0.39
762,0.0035,1.0,1643,7,2.240450551205079,17402,0.35,1.0,0.35
763,0.0035,1.0,1589,12,4.92178012698219,35118,0.35,1.0,0.35
764,0.0035,1.0,1654,6,1.423295766080982,11773,0.35,1.0,0.35
765,0.0035,1.0,1795,7,1.166308765450299,14972,0.41,1.0,0.41
766,0.0035,1.0,1804,7,1.6945943604013747,17121,0.38,1.0,0.38
767,0.0035,1.0,1655,9,4.229983296976114,33281,0.29,1.0,0.29
768,0.0035,1.0,1677,8,1.3924907078794835,12859,0.35,1.0,0.35
769,0.0035,1.0,1526,8,2.079171168509488,21166,0.44,1.0,0.44
770,0.0035,,974,7,1.0421018345567927,5783,0.0,,
771,0.0035,1.0,1828,6,0.9328112057036424,9617,0.3,1.0,0.3
772,0.0035,1.0,1718,8,2.0395161957009327,22595,0.32,1.0,0.32
773,0.0035,1.0,1625,9,3.956243692307692,32325,0.3,1.0,0.3
774,0.0035,1.0,1352,11,5.3616989732502365,27721,0.44,1.0,0.44
775,0.0035,0.9722222222222222,1539,6,0.921717814619334,7247,0.2,0.95,0.19
776,0.0035,1.0,1779,7,1.3090559683725025,18065,0.19,1.0,0.19
777,0.0035,1.0,1599,7,1.421686709290242,15266,0.14,1.0,0.14
778,0.0035,1.0,1760,9,3.0815260201446284,30211,0.37,1.0,0.37
779,0.0035,1.0,1757,8,1.6937755118237514,15877,0.43,1.0,0.43
780,0.0035,1.0,1679,11,1.8672633707704143,18987,0.27,1.0,0.27
781,0.0035,1.0,1653,5,0.906027611532534,8299,0.12,1.0,0.12
782,0.0035,1.0,1830,7,1.377359730060617,11528,0.33,1.0,0.33
783,0.0035,1.0,1648,6,1.322774295409558,16418,0.34,1.0,0.34
784,0.0035,,961,6,1.1458862332312962,8266,0.0,,
785,0.0035,1.0,1606,8,2.9023978418415375,30783,0.25,1.0,0.25
786,0.0035,1.0,1659,9,2.1407356298284954,16345,0.32,1.0,0.32
787,0.0035,1.0,1708,8,1.9357603562790342,16650,0.32,1.0,0.32
788,0.0035,1.0,1731,10,2.644997048085995,29182,0.25,1.0,0.25
789,0.0035,1.0,1668,9,2.349242907832008,19390,0.47,1.0,0.47
790,0.0035,1.0,1635,7,1.89948994192408,19164,0.34,1.0,0.34
791,0.0035,1.0,1704,10,4.333420121668981,45376,0.57,1.0,0.57
792,0.0035,1.0,1600,10,2.25359375,28412,0.31,1.0,0.31
793,0.0035,1.0,1508,8,2.967490800610713,13870,0.38,1.0,0.38
794,0.0035,1.0,1606,12,3.821021806457416,27293,0.36,1.0,0.36
795,0.0035,1.0,1660,8,2.6914715488459864,18761,0.38,1.0,0.38
796,0.0035,1.0,1706,7,1.5274838546527052,14518,0.31,1.0,0.31
797,0.0035,1.0,1398,10,6.21026154264932,42718,0.14,1.0,0.14
798,0.0035,1.0,1335,10,4.519023131198361,32347,0.36,1.0,0.36
799,0.0035,1.0,1736,8,2.380220168192147,27594,0.5,1.0,0.5
800,0.003,1.0,1615,8,1.4473904666967,17663,0.26,1.0,0.26
801,0.003,1.0,1635,7,1.7790698500874416,16454,0.39,1.0,0.39
802,0.003,1.0,1761,9,2.443489950891952,32519,0.36,1.0,0.36
803,0.003,1.0,1720,11,4.498889940508383,35918,0.42,1.0,0.42
804,0.003,1.0,1677,8,1.5690475758703906,14814,0.52,1.0,0.52
805,0.003,1.0,1737,8,1.360000715902888,17673,0.25,1.0,0.25
806,0.003,1.0,1475,11,3.9425663889686873,25025,0.53,1.0,0.53
807,0.003,1.0,1632,8,2.0788638985005767,24578,0.43,1.0,0.43
808,0.003,1.0,1658,8,1.6371680385774423,18402,0.34,1.0,0.34
809,0.003,1.0,1746,6,1.040566951264156,12461,0.46,1.0,0.46
810,0.003,1.0,1625,10,3.5966583668639047,26955,0.27,1.0,0.27
811,0.003,1.0,1767,6,1.191877497566689,9925,0.22,1.0,0.22
812,0.003,1.0,1488,7,1.1136940506127877,8795,0.47,1.0,0.47
813,0.003,1.0,1726,7,1.3754764900257663,21099,0.37,1.0,0.37
814,0.003,1.0,1725,9,2.2262872505776095,18177,0.37,1.0,0.37
815,0.003,1.0,1597,9,3.075859597421433,25228,0.23,1.0,0.23
816,0.003,1.0,1606,7,1.585812232769704,11940,0.36,1.0,0.36
817,0.003,1.0,1509,9,3.7006140756521178,28147,0.34,1.0,0.34
818,0.003,1.0,1683,9,1.9697573406286837,23255,0.36,1.0,0.36
819,0.003,1.0,1704,8,1.3868524625845844,12137,0.28,1.0,0.28
820,0.003,1.0,1624,9,2.70256156118809,18113,0.38,1.0,0.38
821,0.003,1.0,1353,7,1.3584539352750915,14039,0.4,1.0,0.4
822,0.003,1.0,1639,9,1.619577109362582,17232,0.17,1.0,0.17
823,0.003,1.0,1874,8,2.189744740417942,34312,0.53,1.0,0.53
824,0.003,1.0,1745,7,1.172886922110656,19826,0.35,1.0,0.35
825,0.003,1.0,1756,8,2.603598920200705,22297,0.32,1.0,0.32
826,0.003,1.0,1586,9,4.056290540336392,29841,0.45,1.0,0.45
827,0.003,1.0,1728,7,1.5533582899305556,19503,0.25,1.0,0.25
828,0.003,1.0,1479,7,1.3174005607465529,9428,0.48,1.0,0.48
829,0.003,1.0,1684,8,2.425145352937526,23957,0.4,1.0,0.4
830,0.003,1.0,1600,10,3.95174375,42006,0.37,1.0,0.37
831,0.003,1.0,1573,8,2.4791553588871973,17699,0.34,1.0,0.34
832,0.003,0.8461538461538461,1711,8,1.7635186903868494,12533,0.39,0.6923076923076923,0.27
833,0.003,1.0,1797,6,0.8784002521979842,12191,0.37,1.0,0.37
834,0.003,1.0,1497,10,4.332904508638743,30191,0.35,1.0,0.35
835,0.003,1.0,1661,8,1.8788352402986532,23922,0.25,1.0,0.25
836,0.003,1.0,1584,6,1.201168487271707,9317,0.27,1.0,0.27
837,0.003,1.0,1825,8,1.5466664665040344,17514,0.38,1.0,0.38
838,0.003,0.8026315789473685,1771,5,0.9401311869089838,10065,0.39,0.6153846153846154,0.24000000000000002
839,0.003,1.0,1756,10,2.718557850467775,27657,0.23,1.0,0.23
840,0.003,1.0,1512,10,2.8372385991433613,28578,0.15,1.0,0.15
841,0.003,1.0,1315,7,1.482205034047044,12569,0.28,1.0,0.28
842,0.003,1.0,1448,10,1.7651685693354904,16954,0.37,1.0,0.37
843,0.003,1.0,1671,6,0.8356520801750277,12601,0.23,1.0,0.23
844,0.003,1.0,1630,6,1.1189766268960066,13015,0.35,1.0,0.35
845,0.003,1.0,1625,10,1.6119668639053253,17425,0.32,1.0,0.32
846,0.003,0.7391304347826086,1443,8,1.1897405161438424,7764,0.24,0.5,0.12
847,0.003,1.0,1594,9,2.386186672418055,14907,0.58,1.0,0.58
848,0.003,1.0,1623,9,3.536617986438781,26603,0.39,1.0,0.39
849,0.003,1.0,1653,8,2.397395119105522,24936,0.18,1.0,0.18
850,0.003,1.0,1595,11,6.076958363223632,51194,0.27,1.0,0.27
851,0.003,1.0,1389,13,9.662598396016008,52707,0.42,1.0,0.42
852,0.003,1.0,1674,6,0.9744068749830495,14743,0.37,1.0,0.37
853,0.003,1.0,1696,9,2.1736035399608404,21174,0.33,1.0,0.33
854,0.003,1.0,1599,9,2.5312098986194074,22664,0.42,1.0,0.42
855,0.003,1.0,1443,11,5.440981361979283,38821,0.4,1.0,0.4
856,0.003,1.0,1841,6,1.0399952084232615,14440,0.44,1.0,0.44
857,0.003,1.0,1630,9,2.8406624261357223,23378,0.18,1.0,0.18
858,0.003,1.0,1685,8,1.9824156239818966,26124,0.07,1.0,0.07
859,0.003,1.0,1360,9,4.037759515570934,21734,0.32,1.0,0.32
860,0.003,1.0,1754,9,2.840320674425227,27884,0.37,1.0,0.37
861,0.003,1.0,1931,8,1.5261369661396906,22299,0.44,1.0,0.44
862,0.003,1.0,1716,7,1.4446220543248516,19731,0.39,1.0,0.39
863,0.003,1.0,1677,8,1.918503845033778,22125,0.39,1.0,0.39
864,0.003,1.0,1594,6,1.3338916797463511,11984,0.24,1.0,0.24
865,0.003,1.0,1607,9,3.8119467218907324,31694,0.43,1.0,0.43
866,0.003,1.0,1828,6,0.818616261030697,8263,0.33,1.0,0.33
867,0.003,1.0,1808,7,1.5109882209844148,15555,0.4,1.0,0.4
868,0.003,1.0,1429,8,1.8186706339392793,15221,0.37,1.0,0.37
869,0.003,1.0,1876,9,2.2746813639690666,29609,0.51,1.0,0.51
870,0.003,1.0,1678,11,1.5862405014199035,17896,0.29,1.0,0.29
871,0.003,1.0,1619,8,1.9713684126995639,20346,0.3,1.0,0.3
872,0.003,1.0,1578,8,2.052811471420241,19241,0.38,1.0,0.38
873,0.003,1.0,1738,8,2.0922919086128657,17763,0.32,1.0,0.32
874,0.003,1.0,1426,9,2.935300932983718,25538,0.1,1.0,0.1
875,0.003,1.0,1689,8,1.3353300235108867,15597,0.2,1.0,0.2
876,0.003,1.0,1768,7,1.7457566388894574,23124,0.41,1.0,0.41
877,0.003,1.0,1636,8,2.3350959612866973,22371,0.4,1.0,0.4
878,0.003,1.0,1637,9,1.391349030457476,9595,0.16,1.0,0.16
879,0.003,1.0,1232,9,3.9646335807050095,29438,0.4,1.0,0.4
880,0.003,1.0,1463,10,2.3493425666322025,19120,0.04,1.0,0.04
881,0.003,1.0,1769,9,1.7823977482943,28039,0.23,1.0,0.23
882,0.003,1.0,1693,8,1.483740596158952,22927,0.33,1.0,0.33
883,0.003,1.0,1746,9,2.6900698569402293,20925,0.21,1.0,0.21
884,0.003,1.0,1672,8,2.1207643912685152,14293,0.48,1.0,0.48
885,0.003,1.0,1535,9,3.3249710872263902,30308,0.43,1.0,0.43
886,0.003,1.0,1698,12,8.230388137641318,64824,0.48,1.0,0.48
887,0.003,0.9696969696969697,1765,8,1.3122230336492549,12598,0.22,0.9545454545454546,0.21000000000000002
888,0.003,1.0,1683,8,1.6918858290358763,16899,0.37,1.0,0.37
889,0.003,1.0,1691,9,2.166718366025163,28190,0.35,1.0,0.35
890,0.003,1.0,1741,7,1.628590591937332,17699,0.33,1.0,0.33
891,0.003,1.0,1575,8,2.721360141093475,19837,0.22,1.0,0.22
892,0.003,1.0,1647,6,1.2832523964935603,11994,0.25,1.0,0.25
893,0.003,1.0,1715,8,1.791136686244677,25291,0.4,1.0,0.4
894,0.003,1.0,1770,8,1.948054837371126,21375,0.32,1.0,0.32
895,0.003,1.0,1648,11,4.271595755961919,37028,0.33,1.0,0.33
896,0.003,1.0,1821,9,2.3984709477355683,18489,0.31,1.0,0.31
897,0.003,1.0,1812,8,1.5237806334030184,16558,0.38,1.0,0.38
898,0.003,1.0,1610,9,2.166444581613364,26245,0.29,1.0,0.29
899,0.003,1.0,1726,8,2.1902861826955737,26405,0.39,1.0,0.39
900,0.0025,1.0,1482,9,3.687736873066086,27013,0.32,1.0,0.32
901,0.0025,0.8260869565217391,1537,6,0.9036979404995579,7557,0.47,0.6595744680851063,0.30999999999999994
902,0.0025,1.0,1256,10,2.0526466590936754,16878,0.19,1.0,0.19
903,0.0025,1.0,1413,7,1.0482823283342575,12229,0.35,1.0,0.35
904,0.0025,1.0,1730,12,4.802228273580809,46055,0.43,1.0,0.43
905,0.0025,1.0,1521,7,1.843177327625818,16867,0.39,1.0,0.39
906,0.0025,1.0,1612,7,1.0986213818199728,11816,0.38,1.0,0.38
907,0.0025,,957,7,1.3604840972693095,8086,0.0,,
908,0.0025,1.0,1444,6,1.230935536099324,9868,0.36,1.0,0.36
909,0.0025,1.0,1649,8,2.15895625222262,18885,0.08,1.0,0.08
910,0.0025,1.0,1512,7,1.3666501322751323,13157,0.4,1.0,0.4
911,0.0025,1.0,1702,8,1.9296966588005264,16827,0.26,1.0,0.26
912,0.0025,1.0,1670,11,4.259613467675428,38484,0.2,1.0,0.2
913,0.0025,1.0,1584,9,2.50719274500051,19247,0.28,1.0,0.28
914,0.0025,1.0,1466,10,4.661231199596494,29709,0.31,1.0,0.31
915,0.0025,1.0,1685,8,1.48438535163645,16152,0.28,1.0,0.28
916,0.0025,1.0,1741,9,3.6710084619975514,27673,0.25,1.0,0.25
917,0.0025,1.0,1346,8,1.655731913831969,10202,0.37,1.0,0.37
918,0.0025,1.0,1493,9,2.717214381559131,21780,0.39,1.0,0.39
919,0.0025,1.0,1486,7,1.9576595555829286,17510,0.39,1.0,0.39
920,0.0025,1.0,1639,8,2.0142730522525047,16375,0.39,1.0,0.39
921,0.0025,1.0,1526,13,9.290302729963292,57779,0.34,1.0,0.34
922,0.0025,1.0,1559,10,5.6305282781474135,38788,0.21,1.0,0.21
923,0.0025,1.0,1511,9,3.7585384217481246,25918,0.37,1.0,0.37
924,0.0025,1.0,1650,6,0.9999886134067952,10443,0.37,1.0,0.37
925,0.0025,1.0,1690,9,3.3742319946780572,28772,0.21,1.0,0.21
926,0.0025,1.0,1550,9,3.0163596253902187,26110,0.38,1.0,0.38
927,0.0025,1.0,1751,7,1.7202290540674974,19200,0.31,1.0,0.31
928,0.0025,1.0,1607,10,2.52844877091474,19958,0.33,1.0,0.33
929,0.0025,1.0,1596,6,0.9680199873116374,9072,0.22,1.0,0.22
930,0.0025,1.0,1528,7,1.2491361085222445,14321,0.34,1.0,0.34
931,0.0025,1.0,1308,10,3.9019489567844086,32590,0.44,1.0,0.44
932,0.0025,1.0,1666,8,2.7143952418902737,27210,0.29,1.0,0.29
933,0.0025,1.0,1533,9,3.220478883991202,29441,0.22,1.0,0.22
934,0.0025,1.0,1556,9,2.1019224033676753,26376,0.37,1.0,0.37
935,0.0025,1.0,1368,8,1.9169867437844124,22457,0.37,1.0,0.37
936,0.0025,1.0,1529,9,3.135309886343853,35968,0.35,1.0,0.35
937,0.0025,1.0,1554,7,1.097600496249145,15151,0.31,1.0,0.31
938,0.0025,1.0,1462,8,2.181723591354908,18158,0.34,1.0,0.34
939,0.0025,,1160,9,2.6659453032104636,19390,0.0,,
940,0.0025,1.0,1497,9,1.692502796731294,16139,0.32,1.0,0.32
941,0.0025,1.0,1516,8,1.9669784393035412,26084,0.42,1.0,0.42
942,0.0025,1.0,1245,7,1.9003603167690841,12082,0.5,1.0,0.5
943,0.0025,1.0,1713,7,1.152898629995069,10010,0.37,1.0,0.37
944,0.0025,1.0,1594,8,2.1585781215316535,17673,0.41,1.0,0.41
945,0.0025,1.0,1522,9,2.1996357410627483,20511,0.34,1.0,0.34
946,0.0025,1.0,1587,8,2.424138469106862,26080,0.35,1.0,0.35
947,0.0025,1.0,1704,9,2.79814651799687,20533,0.32,1.0,0.32
948,0.0025,1.0,1579,9,3.2379958455680775,19680,0.43,1.0,0.43
949,0.0025,1.0,1561,7,1.3782456013634716,13425,0.43,1.0,0.43
950,0.0025,1.0,1557,10,2.5672643362954877,23109,0.33,1.0,0.33
951,0.0025,1.0,1618,8,1.745421563040027,15715,0.34,1.0,0.34
952,0.0025,1.0,1466,13,6.053085025005165,44000,0.25,1.0,0.25
953,0.0025,1.0,1724,8,2.2684158004102044,23363,0.29,1.0,0.29
954,0.0025,1.0,1547,9,3.146230855725513,26076,0.38,1.0,0.38
955,0.0025,1.0,1454,12,3.8233852825483563,32666,0.32,1.0,0.32
956,0.0025,1.0,1727,7,1.6668900788558974,19776,0.44,1.0,0.44
957,0.0025,1.0,1543,6,1.0879320780108273,10022,0.32,1.0,0.32
958,0.0025,1.0,1797,9,3.687541438166437,41383,0.23,1.0,0.23
959,0.0025,1.0,1584,9,1.791307966023875,12888,0.37,1.0,0.37
960,0.0025,1.0,1563,7,1.5281757566305592,18997,0.31,1.0,0.31
961,0.0025,1.0,1476,9,2.2139434199220043,19548,0.41,1.0,0.41
962,0.0025,1.0,1679,9,4.0561800981255685,34213,0.23,1.0,0.23
963,0.0025,1.0,1530,8,1.5099423298731256,18170,0.43,1.0,0.43
964,0.0025,1.0,1275,7,1.9625153402537485,11870,0.19,1.0,0.19
965,0.0025,1.0,1561,12,5.31837908402316,64450,0.25,1.0,0.25
966,0.0025,1.0,1459,9,2.2841665801498676,19362,0.35,1.0,0.35
967,0.0025,1.0,1463,8,1.6035982580573722,19291,0.17,1.0,0.17
968,0.0025,,1194,8,1.7880840551164532,11239,0.0,,
969,0.0025,1.0,1616,8,2.296098038795216,17085,0.11,1.0,0.11
970,0.0025,1.0,1639,12,7.444475920785342,46147,0.35,1.0,0.35
971,0.0025,1.0,1499,10,5.00564708248906,26605,0.28,1.0,0.28
972,0.0025,1.0,1538,11,4.164845585014906,40271,0.41,1.0,0.41
973,0.0025,1.0,1771,11,6.454180391086585,63036,0.39,1.0,0.39
974,0.0025,1.0,1659,9,3.473398973433308,21905,0.38,1.0,0.38
975,0.0025,1.0,1539,7,1.4327481158072908,11221,0.38,1.0,0.38
976,0.0025,1.0,1604,7,1.3679559673136363,17035,0.5,1.0,0.5
977,0.0025,0.7454545454545455,1634,8,1.5802222957981327,10540,0.31,0.5483870967741935,0.16999999999999998
978,0.0025,1.0,1573,11,4.143712497408388,30096,0.35,1.0,0.35
979,0.0025,1.0,1606,8,1.3402651017588156,15954,0.33,1.0,0.33
980,0.0025,1.0,1431,9,3.1283172206131487,15182,0.34,1.0,0.34
981,0.0025,1.0,1480,8,1.4723813002191382,11610,0.43,1.0,0.43
982,0.0025,1.0,1556,10,3.811431906344791,27379,0.39,1.0,0.39
983,0.0025,1.0,1627,7,1.748480712500222,17374,0.33,1.0,0.33
984,0.0025,1.0,1465,11,4.7538743607962815,30173,0.42,1.0,0.42
