,contact_rate_host_host,fitnessHost,mutant_frac,mut_frac_inf_hosts,num_genomes,max_gen_distance,gen_variance,ssq_genomes,infected_hosts,pwd_genomes,mut_frac_hosts
662,0.132,0.895,1.0,1.0,5130,20,21.347280872747167,511970,0.216,10.071730467334863,0.216
663,0.132,0.842,1.0,1.0,6095,17,8.964991301925151,371298,0.276,10.394949952215683,0.276
664,0.132,0.789,1.0,1.0,6103,15,6.59114546508113,221878,0.202,10.27358024691358,0.202
665,0.132,0.737,1.0,1.0,5367,12,5.200430665993304,131756,0.248,8.6021834506683,0.248
666,0.132,0.684,1.0,1.0,5648,12,4.460242356842202,152463,0.248,5.81710775047259,0.248
667,0.132,0.632,1.0,1.0,5799,10,1.9953398319474065,72487,0.208,5.0150947953145755,0.208
668,0.132,0.579,1.0,1.0,5789,11,3.197163830199464,105276,0.286,4.635631001371742,0.286
669,0.132,0.526,0.7876106194690266,0.6033057851239669,5912,10,1.7033289097104856,51350,0.242,4.036817882971729,0.146
670,0.132,0.474,1.0,1.0,5744,9,1.8552908060536466,60982,0.29,5.430803437293432,0.29
671,0.132,0.421,0.8166666666666667,0.6857142857142857,5418,8,1.178969388368291,28969,0.28,4.1515625,0.19200000000000003
672,0.132,0.368,0.6588235294117647,0.40816326530612246,5281,6,0.7010837728949457,21314,0.196,2.949861426051902,0.08
673,0.132,0.316,0.7487437185929648,0.5412844036697247,5452,7,0.8004257727952183,22439,0.218,3.721875,0.118
674,0.132,0.263,0.39080459770114945,0.09401709401709402,5279,5,0.499551508134412,15474,0.234,2.5159438775510203,0.022000000000000002
675,0.132,0.211,0.5588235294117647,0.27184466019417475,4933,6,0.4250173488335835,12353,0.206,2.8405139833711264,0.055999999999999994
676,0.132,0.158,0.6445497630331753,0.3951612903225806,4911,4,0.2840556613482564,9911,0.248,2.7485207100591715,0.09799999999999999
677,0.132,0.105,0.5739644970414202,0.3333333333333333,4808,5,0.3528734693425544,9764,0.216,2.679924751410911,0.072
678,0.132,0.053,0.42718446601941745,0.20270270270270271,4517,4,0.11169826590212982,6088,0.148,2.1222222222222222,0.03
679,0.132,0.0,0.3089430894308943,0.0,4423,1,0.00022603977144731245,4422,0.17,1.898750821827745,0.0
680,0.126,1.0,1.0,1.0,5318,31,54.43769321191053,1041102,0.134,23.881377551020407,0.134
681,0.126,0.947,1.0,1.0,4487,22,29.901701614882388,450288,0.21,13.74125,0.21
682,0.126,0.895,1.0,1.0,4645,24,24.391469049558477,451463,0.226,17.18054729327781,0.226
683,0.126,0.842,1.0,1.0,4483,19,15.92810204401201,329557,0.232,14.632361689470553,0.232
684,0.126,0.789,1.0,1.0,4767,15,9.264163732471452,232030,0.158,7.08881199538639,0.158
685,0.126,0.737,1.0,1.0,4688,16,6.456493332406319,157525,0.162,8.103140495867768,0.162
686,0.126,0.684,1.0,1.0,4860,10,3.0731976409422685,96493,0.178,4.838059231253938,0.178
687,0.126,0.632,1.0,1.0,4609,15,11.188627098179385,226011,0.216,7.054977092877968,0.216
688,0.126,0.579,1.0,1.0,4753,9,1.8278038842798037,42895,0.212,4.705296514259846,0.212
689,0.126,0.526,1.0,1.0,5356,10,1.9373589243474754,52970,0.222,5.276918500892326,0.222
690,0.126,0.474,1.0,1.0,5087,11,1.6401407721103938,39000,0.15,4.726120416478044,0.15
691,0.126,0.421,0.6551724137931034,0.2982456140350877,4646,6,0.8294662908803374,21118,0.228,3.0138839444642223,0.068
692,0.126,0.368,0.8133333333333334,0.6557377049180327,5142,7,1.0409912737303746,22698,0.244,3.2718253968253967,0.15999999999999998
693,0.126,0.316,1.0,1.0,5024,7,0.7948233431756866,22787,0.186,3.8231449442522107,0.186
694,0.126,0.263,0.7571428571428571,0.575,4454,5,0.5488864466766904,14663,0.16,3.0623384085033036,0.092
695,0.126,0.211,0.5483870967741935,0.3253012048192771,4330,6,0.45733904389057495,11630,0.166,2.761492698756084,0.054
696,0.126,0.158,0.6212121212121212,0.358974358974359,3893,5,0.36550088354360205,9358,0.156,2.5477430555555554,0.056
697,0.126,0.105,0.41379310344827586,0.07751937984496124,4270,4,0.1870059617504621,6993,0.258,2.1809413580246915,0.02
698,0.126,0.053,0.2830188679245283,0.05,4323,4,0.15325136880884319,6471,0.16,1.9262782401902496,0.008
699,0.126,0.0,0.24817518248175183,0.0,3861,1,0.00025893317786609694,3860,0.206,1.8873469387755102,0.0
700,0.121,1.0,1.0,1.0,3861,21,28.580389997639415,496869,0.174,9.562076124567474,0.174
701,0.121,0.947,1.0,1.0,3629,27,50.42716107447424,742221,0.154,7.956004756242568,0.154
702,0.121,0.895,1.0,1.0,3610,20,21.13819944598338,382909,0.112,11.073561095721761,0.112
703,0.121,0.842,1.0,1.0,3963,16,11.103487476161813,252544,0.054,9.07266435986159,0.054
704,0.121,0.789,1.0,1.0,4169,20,18.44518862193228,343810,0.132,9.15375,0.132
705,0.121,0.737,1.0,1.0,3879,18,14.872172068171228,258837,0.194,9.90304254513319,0.194
706,0.121,0.684,1.0,1.0,4052,14,7.467884432291368,150970,0.254,12.93925925925926,0.254
707,0.121,0.632,1.0,1.0,4644,12,3.65299060553252,74612,0.162,6.3452216066482,0.162
708,0.121,0.579,1.0,1.0,3566,13,10.733981102762458,144069,0.19,6.615165539337843,0.19
709,0.121,0.526,1.0,1.0,3312,11,5.152259150592779,69061,0.118,6.5289345592212005,0.118
710,0.121,0.474,1.0,1.0,4327,10,4.224435396833476,108179,0.182,5.308875739644971,0.182
711,0.121,0.421,0.9161676646706587,0.8640776699029126,3880,8,1.2727186736103733,22642,0.206,3.7500961168781237,0.178
712,0.121,0.368,0.9864253393665159,0.9739130434782609,4556,8,1.5049507311605994,31663,0.23,4.725033208549692,0.22400000000000003
713,0.121,0.316,1.0,1.0,3437,12,7.210614706599163,80941,0.212,5.570204081632653,0.212
714,0.121,0.263,0.8351648351648352,0.7297297297297297,3837,6,0.6605466749722824,13600,0.222,3.466297322253001,0.162
715,0.121,0.211,0.6130952380952381,0.3010752688172043,4194,5,0.6059120836838239,13903,0.186,2.5899653979238755,0.056
716,0.121,0.158,0.8260869565217391,0.7192982456140351,3630,4,0.35206490145633645,8404,0.114,2.921956295525494,0.082
717,0.121,0.105,0.5414012738853503,0.2,3825,4,0.24729128113118884,7050,0.18,2.3525933888739585,0.036
718,0.121,0.053,0.41420118343195267,0.04807692307692308,3536,4,0.12921320906103478,4975,0.208,2.027222222222222,0.01
719,0.121,0.0,0.3404255319148936,0.0,3638,1,0.0002748007486790374,3637,0.186,1.9175343606830488,0.0
720,0.116,1.0,1.0,1.0,3300,26,45.49626666666666,585046,0.088,8.4064,0.088
721,0.116,0.947,1.0,1.0,2928,22,31.398082206097524,289574,0.108,14.622352081811542,0.108
722,0.116,0.895,1.0,1.0,3599,21,17.143924468537733,244394,0.166,10.541632653061225,0.166
723,0.116,0.842,1.0,1.0,3353,20,20.82300024842988,278075,0.098,5.725667722951562,0.098
724,0.116,0.789,,,1369,11,4.552458406721728,20201,0.0,,
725,0.116,0.737,1.0,1.0,3423,13,10.077716439179586,185631,0.14,4.352438590245639,0.14
726,0.116,0.684,1.0,1.0,3625,12,6.2568900642092755,100522,0.068,5.836805555555555,0.068
727,0.116,0.632,1.0,1.0,3282,16,13.650169465342138,136646,0.104,3.50125,0.104
728,0.116,0.579,1.0,1.0,3467,13,7.0358848424500025,115514,0.102,5.881652892561983,0.102
729,0.116,0.526,1.0,1.0,3667,12,5.239977663234968,83102,0.086,6.164359861591696,0.086
730,0.116,0.474,,,1256,11,4.762013038054282,15751,0.0,,
731,0.116,0.421,,,2087,7,1.431525938402078,13433,0.0,,
732,0.116,0.368,1.0,1.0,3044,6,0.7942462585539118,11789,0.022,2.75,0.022
733,0.116,0.316,1.0,1.0,2536,13,9.613753588701252,86319,0.136,2.9591368227731865,0.136
734,0.116,0.263,0.8640776699029126,0.7941176470588235,2960,9,2.457355277574872,29516,0.136,3.238293444328824,0.108
735,0.116,0.211,0.45454545454545453,0.16,3198,6,0.6955125760667333,10945,0.1,2.3045267489711936,0.016
736,0.116,0.158,,,630,3,0.13551020408163264,922,0.0,,
737,0.116,0.105,0.5929203539823009,0.38666666666666666,3301,5,0.4024438446447658,7395,0.15,2.33875,0.057999999999999996
738,0.116,0.053,0.6557377049180327,0.4878048780487805,2214,3,0.18321141883505557,3691,0.082,2.249433106575964,0.04
739,0.116,0.0,0.2966101694915254,0.0,3067,1,0.000325945206548373,3066,0.166,1.8888888888888888,0.0
740,0.111,1.0,1.0,1.0,2634,18,19.203021322130034,172347,0.148,6.60155429531611,0.148
741,0.111,0.947,1.0,1.0,2623,23,34.89393643636623,317500,0.176,20.359763313609466,0.176
742,0.111,0.895,,,1472,13,6.137309025726608,30759,0.0,,
743,0.111,0.842,1.0,1.0,2526,18,24.143698253915417,200640,0.132,9.041551246537397,0.132
744,0.111,0.789,1.0,1.0,2503,21,23.28354037480233,223193,0.064,10.058272632674297,0.064
745,0.111,0.737,,,1795,13,8.386705255235448,50789,0.0,,
746,0.111,0.684,1.0,1.0,2339,14,10.198350149819381,94131,0.128,4.785318559556787,0.128
747,0.111,0.632,,,1071,8,1.2437829162165959,6841,0.0,,
748,0.111,0.579,1.0,1.0,2647,9,3.369031153301119,45840,0.062,2.272189349112426,0.062
749,0.111,0.526,,,1437,9,3.8544384927812474,21908,0.0,,
750,0.111,0.474,1.0,1.0,2088,12,6.548052133336269,41737,0.012,1.44,0.012
751,0.111,0.421,1.0,1.0,2640,14,4.5352615645087235,53647,0.204,5.477022305831766,0.204
752,0.111,0.368,1.0,1.0,3119,10,4.210351165035202,71521,0.106,3.111111111111111,0.106
753,0.111,0.316,,,1916,10,4.239379622648087,33726,0.0,,
754,0.111,0.263,0.5306122448979592,0.30303030303030304,2544,6,1.1571678088287647,11664,0.066,3.070294784580499,0.02
755,0.111,0.211,,,923,5,0.44041933071887446,2349,0.0,,
756,0.111,0.158,,,2025,4,0.39608937661941773,4938,0.0,,
757,0.111,0.105,1.0,1.0,2370,4,0.3774361302497819,5387,0.098,3.46814404432133,0.098
758,0.111,0.053,,,1799,3,0.080498677388865,2265,0.0,,
759,0.111,0.0,0.25396825396825395,0.0,2012,1,0.0004967708658585266,2011,0.094,1.7716262975778547,0.0
760,0.105,1.0,,,882,14,13.279061964922024,35071,0.0,,
761,0.105,0.947,,,1031,10,4.6760812485124115,19168,0.0,,
762,0.105,0.895,,,714,8,2.683677392525638,6586,0.0,,
763,0.105,0.842,,,1363,14,9.394994749078062,39297,0.0,,
764,0.105,0.789,,,1299,12,6.659732926553914,29411,0.0,,
765,0.105,0.737,,,901,13,8.549275007052222,29435,0.0,,
766,0.105,0.684,,,345,4,0.38096198277672766,769,0.0,,
767,0.105,0.632,,,849,12,7.615161466202184,14600,0.0,,
768,0.105,0.579,,,1240,10,5.163396852237253,24991,0.0,,
769,0.105,0.526,1.0,1.0,1417,11,5.697595833235802,25872,0.006,2.76,0.006
770,0.105,0.474,,,1411,10,5.321992183517076,27681,0.0,,
771,0.105,0.421,,,819,9,3.505054706519908,7942,0.0,,
772,0.105,0.368,,,1223,8,2.8374605292803707,14664,0.0,,
773,0.105,0.316,1.0,1.0,2086,11,3.418505693345309,23436,0.1,5.709342560553633,0.1
774,0.105,0.263,,,618,6,1.0734098930677307,2189,0.0,,
775,0.105,0.211,,,808,5,0.786712087050289,3020,0.0,,
776,0.105,0.158,1.0,1.0,1765,5,0.7327932974343747,8628,0.072,1.7716262975778547,0.072
777,0.105,0.105,,,1064,6,1.3662860746791792,4509,0.0,,
778,0.105,0.053,,,1750,4,0.34818481632653064,6002,0.0,,
779,0.105,0.0,,,964,1,0.0010362683149394804,963,0.0,,
780,0.1,1.0,,,748,10,3.012759515570934,7095,0.0,,
781,0.1,0.947,,,1085,14,11.010053303319248,30651,0.0,,
782,0.1,0.895,,,347,6,0.9060120090690895,1304,0.0,,
783,0.1,0.842,,,643,7,1.3865700485428674,3279,0.0,,
784,0.1,0.789,,,626,6,1.1293904194183875,3215,0.0,,
785,0.1,0.737,,,1488,17,15.639871661463753,63908,0.0,,
786,0.1,0.684,,,639,9,1.4756821226437042,3204,0.0,,
787,0.1,0.632,,,425,7,1.7148456747404843,2201,0.0,,
788,0.1,0.579,,,529,8,1.5005520992277754,2613,0.0,,
789,0.1,0.526,,,657,8,3.4098121390296283,6339,0.0,,
790,0.1,0.474,,,531,4,0.5201002975588823,1524,0.0,,
791,0.1,0.421,,,672,6,1.575113378684807,3406,0.0,,
792,0.1,0.368,,,819,6,1.873015873015873,5993,0.0,,
793,0.1,0.316,,,707,6,0.9905151355709425,3087,0.0,,
794,0.1,0.263,,,843,9,1.578714667859942,4659,0.0,,
795,0.1,0.211,,,826,5,0.4137870890959084,1767,0.0,,
796,0.1,0.158,,,359,4,0.2917730309355142,627,0.0,,
797,0.1,0.105,,,836,5,0.2554013758842517,1393,0.0,,
798,0.1,0.053,,,268,2,0.03991701938070839,297,0.0,,
799,0.1,0.0,,,713,1,0.0014005574690824972,712,0.0,,
800,0.2,1.0,1.0,1.0,11699,29,30.798366929562317,1556213,0.484,26.170279950985012,0.484
801,0.2,0.947,1.0,1.0,11955,16,9.715815991272164,638220,0.56,13.302026693030154,0.56
802,0.2,0.895,1.0,1.0,11901,12,3.9072759051351014,291767,0.5,9.538425012783987,0.5
803,0.2,0.842,1.0,1.0,11707,10,2.2689771084064922,184826,0.48,6.961422324031654,0.48
804,0.2,0.789,1.0,1.0,11669,9,1.3727580353449285,111293,0.492,5.912052290360293,0.492
805,0.2,0.737,0.9724137931034482,0.9282511210762332,11186,8,1.162032250921299,82866,0.446,5.43601108033241,0.41400000000000003
806,0.2,0.684,0.8716216216216216,0.6752136752136753,11368,8,0.9710229533646555,72715,0.468,4.235722784057109,0.31600000000000006
807,0.2,0.632,0.8422818791946308,0.5930735930735931,10914,7,0.8030847414552524,57763,0.462,3.828677941942381,0.274
808,0.2,0.579,0.765527950310559,0.42585551330798477,11111,6,0.6897742364157509,51526,0.526,3.166595812519928,0.224
809,0.2,0.526,0.8258258258258259,0.55893536121673,10714,6,0.5543303518023501,41678,0.526,3.4451054624121147,0.29400000000000004
810,0.2,0.474,0.7208904109589042,0.3657587548638132,10613,6,0.5384787136313688,39241,0.514,3.1869713420022725,0.188
811,0.2,0.421,0.6875,0.32653061224489793,10283,5,0.4561440836313274,33200,0.49,2.867093430879439,0.15999999999999998
812,0.2,0.368,0.6349514563106796,0.23577235772357724,9794,5,0.43451911500662893,28628,0.492,2.7574169928039387,0.116
813,0.2,0.316,0.6311475409836066,0.17582417582417584,9350,5,0.361944533729875,23758,0.546,2.577830374753452,0.09600000000000002
814,0.2,0.263,0.6083499005964215,0.1859504132231405,8945,4,0.3126982638139228,20478,0.484,2.4041787653074107,0.09
815,0.2,0.211,0.5412844036697247,0.12663755458515283,8394,4,0.2703908540819262,17211,0.458,2.4043422528440956,0.057999999999999996
816,0.2,0.158,0.4613583138173302,0.0873015873015873,7845,3,0.1912196025528067,13336,0.504,2.2549189814814814,0.044
817,0.2,0.105,0.42032967032967034,0.04954954954954955,7549,3,0.13369165581002723,10969,0.444,2.1277777777777778,0.022000000000000002
818,0.2,0.053,0.3411458333333333,0.01556420233463035,7080,3,0.07099205209231066,8678,0.514,2.030307382935938,0.008
819,0.2,0.0,0.3147632311977716,0.0,6735,1,0.0001484560537343013,6734,0.492,1.963835026161896,0.0
820,0.195,1.0,1.0,1.0,11646,23,22.78692583688913,1190521,0.47,27.367745535714285,0.47
821,0.195,0.947,1.0,1.0,11266,16,10.153355581090597,678117,0.494,14.242557322485206,0.494
822,0.195,0.895,1.0,1.0,11515,13,4.330862789365152,346125,0.48,10.488994646044022,0.48
823,0.195,0.842,1.0,1.0,11304,10,2.5520097226792564,190870,0.496,7.633650519031142,0.496
824,0.195,0.789,1.0,1.0,11303,10,1.5455955103300183,116024,0.454,5.816955061983471,0.454
825,0.195,0.737,0.96602658788774,0.91015625,11391,7,1.144153737075987,89571,0.512,4.721687010119148,0.466
826,0.195,0.684,0.9270516717325228,0.8048780487804879,11202,8,0.9249150598346554,68313,0.492,4.411249323958897,0.396
827,0.195,0.632,0.7307032590051458,0.35918367346938773,10830,7,0.7914972687099971,56884,0.49,3.8669938016528924,0.176
828,0.195,0.579,0.8025889967637541,0.5215686274509804,10773,7,0.7234444048864764,49383,0.51,3.4619031101861486,0.266
829,0.195,0.526,0.7593123209169055,0.35877862595419846,10681,5,0.5786719636636102,43283,0.524,2.9894489083678275,0.188
830,0.195,0.474,0.6742596810933941,0.319047619047619,10068,5,0.4946943521439985,34601,0.42,2.7920915066507943,0.13399999999999998
831,0.195,0.421,0.7211009174311926,0.3244444444444444,9938,5,0.45846469888312574,32164,0.45,3.190844233055886,0.146
832,0.195,0.368,0.6209964412811388,0.1744186046511628,9485,5,0.4049452885823384,26766,0.516,2.9049023008440282,0.09000000000000001
833,0.195,0.316,0.6301115241635687,0.2134387351778656,9428,4,0.3425878245844755,24141,0.506,2.7960356404958677,0.108
834,0.195,0.263,0.5828571428571429,0.1411764705882353,8602,6,0.29279749317259185,18810,0.51,2.3823047879982626,0.072
835,0.195,0.211,0.5102040816326531,0.13901345291479822,8258,4,0.25027532986353573,16241,0.446,2.3266129032258065,0.062000000000000006
836,0.195,0.158,0.49586776859504134,0.03937007874015748,7895,3,0.1966608763452871,13554,0.508,2.1772408163265307,0.02
837,0.195,0.105,0.4418052256532066,0.05622489959839357,7332,3,0.13833239729050573,10822,0.498,2.1343979369172783,0.028
838,0.195,0.053,0.3670212765957447,0.012448132780082987,7092,3,0.07360905132416466,8733,0.482,2.073216,0.005999999999999999
839,0.195,0.0,0.3532608695652174,0.0,6711,1,0.00014898688584569296,6710,0.476,1.9683002156051512,0.0
840,0.189,1.0,1.0,1.0,11032,24,22.440541608208385,1233063,0.496,25.882355328301273,0.496
841,0.189,0.947,1.0,1.0,11006,15,9.306189693699197,585779,0.474,15.04737380378406,0.474
842,0.189,0.895,1.0,1.0,11147,12,3.0948847065728846,195472,0.482,7.930588374291116,0.482
843,0.189,0.842,0.96,0.9118942731277533,11238,11,2.463767976858574,159872,0.454,6.443121739434893,0.414
844,0.189,0.789,1.0,1.0,11091,9,1.9108444927460981,137157,0.484,6.884032140248356,0.484
845,0.189,0.737,1.0,1.0,11105,8,1.377291958123118,104777,0.454,5.049418282548476,0.454
846,0.189,0.684,0.8722741433021807,0.6706827309236948,10977,7,1.0488489813508461,71445,0.498,4.368329762269156,0.334
847,0.189,0.632,0.7984,0.47717842323651455,10594,8,0.8336471600878018,54149,0.482,3.9022783908864365,0.23
848,0.189,0.579,0.811787072243346,0.5787234042553191,10602,6,0.6954754188353479,49267,0.47,3.726588892392235,0.27199999999999996
849,0.189,0.526,0.8393162393162393,0.6033755274261603,10201,7,0.6476196646599508,42526,0.474,3.589463558171118,0.286
850,0.189,0.474,0.7660455486542443,0.5170940170940171,9749,6,0.5754051894889136,36633,0.468,3.064066587395957,0.24200000000000005
851,0.189,0.421,0.7336860670194003,0.38114754098360654,9730,6,0.49895672362418386,32666,0.488,3.1316551703544446,0.186
852,0.189,0.368,0.6573705179282868,0.2711864406779661,9344,5,0.4102632705479452,26646,0.472,2.7788669551108707,0.128
853,0.189,0.316,0.612691466083151,0.1650943396226415,8960,4,0.3602573815170599,23475,0.424,2.4907208685772,0.06999999999999999
854,0.189,0.263,0.5663716814159292,0.13656387665198239,8565,6,0.3290898179472316,19859,0.454,2.3815077051228655,0.062000000000000006
855,0.189,0.211,0.519280205655527,0.13023255813953488,8185,4,0.2668475379780869,16604,0.43,2.3284695923368233,0.056
856,0.189,0.158,0.5061728395061729,0.1111111111111111,7691,4,0.21059479474402343,13625,0.45,2.274489795918367,0.049999999999999996
857,0.189,0.105,0.4438202247191011,0.09174311926605505,7217,3,0.12535030899150426,10283,0.436,2.112352984147856,0.04
858,0.189,0.053,0.4015748031496063,0.012987012987012988,6998,3,0.0669146600576117,8487,0.462,2.0251539775373946,0.006000000000000001
859,0.189,0.0,0.2793103448275862,0.0,6416,1,0.0001558360566787519,6415,0.418,1.9497323022010709,0.0
860,0.184,1.0,1.0,1.0,10734,26,26.69026995049313,1110145,0.412,25.095904499540865,0.412
861,0.184,0.947,1.0,1.0,10525,18,8.031134105539914,484657,0.488,13.838597516435355,0.488
862,0.184,0.895,1.0,1.0,10892,14,5.078419209589454,297355,0.48,9.179867014561063,0.48
863,0.184,0.842,1.0,1.0,10722,10,2.9471608198113035,196074,0.482,10.243026204564666,0.482
864,0.184,0.789,1.0,1.0,10718,10,2.862688835264856,184582,0.48,9.941772295156179,0.48
865,0.184,0.737,1.0,1.0,10642,9,1.5900048408788023,133317,0.496,5.505409474458177,0.496
866,0.184,0.684,0.924865831842576,0.8082191780821918,10621,7,1.0182611701129378,66824,0.438,5.1859876543209875,0.354
867,0.184,0.632,0.8142493638676844,0.6032608695652174,10603,7,0.9484512812606826,63040,0.368,3.966508875739645,0.222
868,0.184,0.579,0.8187599364069952,0.5169491525423728,10347,7,0.7354592676738233,50097,0.472,3.5636216616877427,0.24399999999999997
869,0.184,0.526,0.7036363636363636,0.340080971659919,9758,7,0.64401741030247,41029,0.494,3.012482473239629,0.16799999999999998
870,0.184,0.474,0.6792929292929293,0.33157894736842103,10088,7,0.569274278105251,38531,0.38,2.9098224852071004,0.126
871,0.184,0.421,0.7116104868913857,0.3333333333333333,9562,6,0.49250019500864495,31821,0.462,3.0670078961330796,0.154
872,0.184,0.368,0.6902654867256637,0.3055555555555556,9197,5,0.4208962155367639,26858,0.504,2.9887501814486863,0.15400000000000003
873,0.184,0.316,0.5525773195876289,0.11428571428571428,8600,5,0.37952827203893996,22217,0.49,2.436791383219955,0.055999999999999994
874,0.184,0.263,0.5264423076923077,0.1581196581196581,8327,4,0.308526369076165,18927,0.468,2.386706555671176,0.074
875,0.184,0.211,0.5011389521640092,0.07983193277310924,8054,4,0.2534085018008255,15782,0.476,2.214296601127877,0.03799999999999999
876,0.184,0.158,0.4069400630914827,0.06467661691542288,7551,3,0.21095647289685165,13407,0.402,2.314072956923367,0.026
877,0.184,0.105,0.4707379134860051,0.058823529411764705,7217,3,0.14582814670816824,10841,0.442,2.1665690734651593,0.026
878,0.184,0.053,0.35,0.008968609865470852,6708,3,0.06962741112437414,8193,0.446,2.0839996633280027,0.004
879,0.184,0.0,0.365,0.0,6417,1,0.00015581177558665046,6416,0.508,1.970632388815913,0.0
880,0.179,1.0,1.0,1.0,10296,27,36.97733746790419,1540025,0.438,25.86679566805031,0.438
881,0.179,0.947,1.0,1.0,10222,18,14.097052095791948,690078,0.442,17.13816031274015,0.442
882,0.179,0.895,1.0,1.0,10436,15,6.7351770950601315,403800,0.418,10.695395597858418,0.418
883,0.179,0.842,1.0,1.0,10231,13,2.8685158012648513,216826,0.414,7.529381723004246,0.414
884,0.179,0.789,0.9461077844311377,0.8726415094339622,10312,9,1.90917098700528,115898,0.424,5.545024337479719,0.37
885,0.179,0.737,0.8842504743833017,0.7122641509433962,10419,8,1.460911689268503,88011,0.424,5.479654947916667,0.302
886,0.179,0.684,1.0,1.0,10500,7,1.0847929160997731,79585,0.464,5.00464919695689,0.464
887,0.179,0.632,0.8909952606635071,0.7458563535911602,9861,8,1.0511067225572257,63964,0.362,4.395390946502058,0.26999999999999996
888,0.179,0.579,0.7801980198019802,0.4688995215311005,9838,7,0.7718169226610343,47729,0.418,3.429431489102271,0.19599999999999998
889,0.179,0.526,0.6901669758812616,0.32113821138211385,9538,6,0.6702581469818818,39336,0.492,3.2260681449432127,0.158
890,0.179,0.474,0.6625514403292181,0.3021276595744681,9696,6,0.5758864871635679,36924,0.47,3.0040625,0.142
891,0.179,0.421,0.6546112115732369,0.25390625,9006,5,0.521604246464555,30210,0.512,3.1637007417356005,0.13
892,0.179,0.368,0.6736401673640168,0.30666666666666664,9052,5,0.42032395337861334,26408,0.45,2.7322544464028202,0.13799999999999998
893,0.179,0.316,0.6017699115044248,0.19282511210762332,8572,5,0.4058975396351707,23432,0.446,2.774317570165321,0.08600000000000001
894,0.179,0.263,0.5793650793650794,0.18461538461538463,8163,5,0.323095809323836,19150,0.39,2.421972401300016,0.07200000000000001
895,0.179,0.211,0.4665012406947891,0.09282700421940929,7909,4,0.27054971824288865,16202,0.474,2.2870605741211483,0.044
896,0.179,0.158,0.4557291666666667,0.09130434782608696,7497,4,0.20028695307210076,12843,0.46,2.245527840765936,0.042
897,0.179,0.105,0.4142857142857143,0.0639269406392694,7104,3,0.14930537722054826,10723,0.438,2.1337614535202443,0.027999999999999997
898,0.179,0.053,0.3872549019607843,0.0196078431372549,6626,3,0.0822984285032146,8356,0.51,2.011259148057797,0.01
899,0.179,0.0,0.299625468164794,0.0,6390,1,0.00015647003215607324,6389,0.374,1.9500076207895138,0.0
900,0.174,1.0,1.0,1.0,10245,28,37.68813665964732,1819410,0.432,29.232791267542883,0.432
901,0.174,0.947,1.0,1.0,10166,18,10.081971362728694,453200,0.4,12.724971594495644,0.4
902,0.174,0.895,1.0,1.0,10135,12,3.774792097507526,226071,0.466,8.562207284816424,0.466
903,0.174,0.842,1.0,1.0,10103,11,2.4970805846764375,170687,0.44,7.521559167785971,0.44
904,0.174,0.789,1.0,1.0,9738,10,1.9375943834017073,118998,0.49,5.777232986767486,0.49
905,0.174,0.737,1.0,1.0,9979,9,1.415200701912939,93165,0.478,5.744476361781524,0.478
906,0.174,0.684,0.9164969450101833,0.8028846153846154,10082,8,1.3531092748252271,79547,0.416,4.54942767950052,0.334
907,0.174,0.632,0.7658227848101266,0.48847926267281105,9472,6,0.9764035923625537,55519,0.434,3.33823869683928,0.212
908,0.174,0.579,0.8934579439252337,0.7323943661971831,9581,7,0.7975334885746818,50314,0.426,4.384544178685538,0.312
909,0.174,0.526,0.8151750972762646,0.5343137254901961,9486,7,0.7405941483324472,42875,0.408,3.61078125,0.21799999999999997
910,0.174,0.474,0.7076271186440678,0.3459715639810427,9289,7,0.6329018746957558,36896,0.422,3.135796196835535,0.146
911,0.174,0.421,0.7727272727272727,0.5154185022026432,8840,5,0.5345089038922216,31071,0.454,3.68986258496748,0.234
912,0.174,0.368,0.6467065868263473,0.23706896551724138,8657,6,0.44069311330170213,25575,0.464,2.7629017447199264,0.11
913,0.174,0.316,0.6175710594315246,0.24489795918367346,8014,5,0.3732019159881736,20587,0.392,2.7042603806228374,0.096
914,0.174,0.263,0.5,0.140625,7899,5,0.3313202456106458,18634,0.384,2.4439300411522633,0.054
915,0.174,0.211,0.5210084033613446,0.17391304347826086,7599,4,0.27378485554050136,15804,0.414,2.359446385380274,0.072
916,0.174,0.158,0.4584615384615385,0.09278350515463918,7369,4,0.22132441469502476,13315,0.388,2.2024186348510675,0.036000000000000004
917,0.174,0.105,0.3968253968253968,0.04201680672268908,6979,3,0.13974102521676757,10323,0.476,2.0740281480562963,0.02
918,0.174,0.053,0.3116883116883117,0.018518518518518517,6555,3,0.07734672468655472,8180,0.432,2.041580578512397,0.008
919,0.174,0.0,0.3343465045592705,0.0,6241,1,0.00016020505836688765,6240,0.438,1.9626653680707735,0.0
920,0.168,1.0,1.0,1.0,9648,33,50.65894679277741,1809388,0.372,27.063679019438858,0.372
921,0.168,0.947,1.0,1.0,9645,20,15.62329279360265,743698,0.382,19.659820408163267,0.382
922,0.168,0.895,1.0,1.0,9630,14,4.811680194183761,334791,0.386,8.508837331695979,0.386
923,0.168,0.842,1.0,1.0,9142,12,3.298558761323384,178676,0.418,9.028471396485665,0.418
924,0.168,0.789,1.0,1.0,9725,11,2.2334872859682395,140324,0.332,5.834342560553633,0.332
925,0.168,0.737,0.960093896713615,0.9114583333333334,9287,8,1.6025527392871626,85208,0.384,5.721511111111111,0.35000000000000003
