,pop_size_host:my_population,mutant_frac,num_genomes,max_gen_distance,gen_variance,ssq_genomes,infected_hosts,mut_frac_inf_hosts,mut_frac_hosts
1718,45,1.0,1018,9,2.045511828347119,15523,0.5777777777777777,1.0,0.5777777777777777
1719,50,1.0,1147,8,2.60028473505426,14477,0.66,1.0,0.66
1720,60,1.0,1301,6,0.7559312560963866,5799,0.4166666666666667,1.0,0.4166666666666667
1721,70,1.0,1601,6,1.4848293208374996,15405,0.4714285714285714,1.0,0.4714285714285714
1722,80,0.8309859154929577,1878,5,0.6060026357543938,7189,0.45,0.6666666666666666,0.3
1723,90,1.0,2007,6,0.7060579451739539,10523,0.5666666666666667,1.0,0.5666666666666667
1724,100,0.6986301369863014,2221,6,0.7445571426283555,9498,0.59,0.2542372881355932,0.15
1725,200,0.8114035087719298,4326,6,0.5931579185857898,16887,0.48,0.5520833333333334,0.265
1726,300,0.7893258426966292,6604,7,0.6072877293683582,28526,0.49666666666666665,0.4966442953020134,0.24666666666666665
1727,400,0.7678571428571429,8664,5,0.6083239760966297,34700,0.465,0.44086021505376344,0.20500000000000002
1728,500,0.7762128325508607,10297,6,0.5647246762415841,39710,0.508,0.43700787401574803,0.222
1729,5,,6,2,0.5555555555555557,14,0.0,,
1730,10,,64,4,0.503662109375,317,0.0,,
1731,15,,40,4,0.49750000000000005,104,0.0,,
1732,20,,307,7,2.1813069634691082,3090,0.0,,
1733,25,,225,6,1.2417580246913582,2420,0.0,,
1734,30,1.0,648,5,1.2204480071635422,4465,0.4,1.0,0.4
1735,35,1.0,773,8,1.6066835249837248,10492,0.5714285714285714,1.0,0.5714285714285714
1736,40,1.0,835,5,0.615201692423536,3277,0.575,1.0,0.575
1737,45,0.47368421052631576,1023,7,0.8039203882548882,4270,0.4888888888888889,0.09090909090909091,0.044444444444444446
1738,50,1.0,1110,6,1.2437537537537537,7953,0.22,1.0,0.22
1739,60,1.0,1346,6,0.6794332003470743,9974,0.6666666666666666,1.0,0.6666666666666666
1740,70,1.0,1615,7,1.1562537741184138,12738,0.38571428571428573,1.0,0.38571428571428573
1741,80,1.0,1679,7,0.7726585033704725,11363,0.575,1.0,0.575
1742,90,0.7466666666666667,1928,5,0.5403571628415489,6721,0.4,0.4722222222222222,0.18888888888888888
1743,100,0.5630252100840336,2320,5,0.547010813020214,9029,0.59,0.11864406779661017,0.06999999999999999
1744,200,0.740909090909091,4317,5,0.5584331898567376,16127,0.475,0.4,0.19
1745,300,0.8382749326145552,6483,5,0.5839825175248623,24617,0.5466666666666666,0.6341463414634146,0.3466666666666666
1746,400,0.75,8564,5,0.538076727449949,32629,0.4075,0.4171779141104294,0.16999999999999998
1747,500,0.7316692667706708,10695,6,0.579672604392129,43365,0.548,0.3722627737226277,0.20400000000000001
1748,5,,2,1,0.25,1,0.0,,
1749,10,,18,3,0.5555555555555556,42,0.0,,
1750,15,,3,2,0.6666666666666666,5,0.0,,
1751,20,1.0,402,11,5.711640800970272,13162,0.3,1.0,0.3
1752,25,1.0,491,10,4.374969408621998,19241,0.6,1.0,0.6
1753,30,,115,5,0.6381852551984878,371,0.0,,
1754,35,1.0,815,10,5.0420655651322965,17650,0.5142857142857142,1.0,0.5142857142857142
1755,40,1.0,848,6,1.090778246262015,6879,0.45,1.0,0.45
1756,45,1.0,884,9,1.7547398701910282,12662,0.4444444444444444,1.0,0.4444444444444444
1757,50,1.0,1178,6,0.8623526681867053,7829,0.4,1.0,0.4
1758,60,0.9795918367346939,1357,5,0.5532099992994647,4772,0.45,0.9629629629629629,0.4333333333333333
1759,70,0.4,1530,5,0.5744119782989449,5493,0.3,0.14285714285714285,0.04285714285714285
1760,80,0.6851851851851852,1773,5,0.6061945030569148,6530,0.575,0.2608695652173913,0.15
1761,90,0.7954545454545454,1945,6,0.5450912959866773,6782,0.37777777777777777,0.47058823529411764,0.17777777777777776
1762,100,0.8804347826086957,2182,5,0.6376091023884276,8746,0.42,0.7380952380952381,0.31
1763,200,0.8227848101265823,4382,6,0.5807528453919514,16708,0.475,0.5578947368421052,0.26499999999999996
1764,300,0.7717391304347826,6579,5,0.5488233193997647,25663,0.5466666666666666,0.3597560975609756,0.19666666666666666
1765,400,0.7395348837209302,8337,5,0.5295441002720229,30225,0.4925,0.43147208121827413,0.2125
1766,500,0.8245614035087719,10422,5,0.5135165245595751,39081,0.522,0.5402298850574713,0.28200000000000003
1767,5,,5,3,1.0400000000000003,18,0.0,,
1768,10,,27,2,0.20027434842249653,41,0.0,,
1769,15,,12,2,0.16666666666666666,14,0.0,,
1770,20,,305,7,1.8636495565708144,3183,0.0,,
1771,25,,512,8,1.6893157958984375,15040,0.0,,
1772,30,1.0,582,5,0.6368872592435139,4919,0.43333333333333335,1.0,0.43333333333333335
1773,35,1.0,705,8,2.7609758060459733,10947,0.4857142857142857,1.0,0.4857142857142857
1774,40,,423,5,0.7251256084815764,1429,0.0,,
1775,45,1.0,982,5,0.6553824233348958,6475,0.4444444444444444,1.0,0.4444444444444444
1776,50,1.0,1059,6,1.3648470192540043,10561,0.58,1.0,0.58
1777,60,1.0,1453,5,0.6245871441434743,5510,0.43333333333333335,1.0,0.43333333333333335
1778,70,0.5714285714285714,1547,5,0.7003567176957799,6648,0.4714285714285714,0.2727272727272727,0.12857142857142856
1779,80,0.967032967032967,1797,5,0.6238444151493446,7017,0.6,0.9375,0.5625
1780,90,1.0,2106,6,0.7579961923108488,12738,0.4666666666666667,1.0,0.4666666666666667
1781,100,0.9344262295081968,2277,6,0.552627147918435,8398,0.5,0.84,0.42
1782,200,0.7846715328467153,4486,6,0.5806560421097072,17252,0.505,0.4158415841584158,0.21
1783,300,0.7465277777777778,6536,5,0.5283325830088585,24062,0.4666666666666667,0.4785714285714286,0.22333333333333336
1784,400,0.8143100511073254,8632,5,0.5567020568550669,34259,0.5375,0.4930232558139535,0.265
1785,500,0.7656716417910447,10527,5,0.5274848936851974,41882,0.508,0.38188976377952755,0.194
1786,5,,5,2,0.4,7,0.0,,
1787,10,,1,0,0.0,0,0.0,,
1788,15,,61,4,0.7390486428379467,219,0.0,,
1789,20,,133,6,1.570919780654644,1008,0.0,,
1790,25,1.0,578,5,0.8084194394224208,3810,0.4,1.0,0.4
1791,30,1.0,629,9,2.556352855239978,15043,0.16666666666666666,1.0,0.16666666666666666
1792,35,,295,4,0.6210169491525426,1139,0.0,,
1793,40,1.0,870,5,0.9332131060906327,5405,0.4,1.0,0.4
1794,45,1.0,1024,9,3.1507415771484375,21082,0.6,1.0,0.6
1795,50,1.0,1086,7,1.9996404939477495,18632,0.44,1.0,0.44
1796,60,1.0,1325,6,0.7017079387682449,5248,0.5166666666666667,1.0,0.5166666666666667
1797,70,0.5476190476190477,1539,6,0.667891059441736,6265,0.3142857142857143,0.13636363636363635,0.04285714285714285
1798,80,1.0,1818,5,0.6221748412465009,9003,0.5625,1.0,0.5625
1799,90,0.6022727272727273,1974,6,0.6312069569037816,7947,0.5222222222222223,0.2553191489361702,0.13333333333333333
1800,100,0.6306306306306306,2336,5,0.5469453696753612,8334,0.46,0.10869565217391304,0.05
1801,200,0.7248677248677249,4427,5,0.5916597277247463,16749,0.465,0.44086021505376344,0.20500000000000002
1802,300,0.8390243902439024,6379,5,0.5284724693211562,23399,0.53,0.5849056603773585,0.31
1803,400,1.0,7936,6,0.569965453847514,66039,0.4925,1.0,0.4925
1804,500,0.704225352112676,10585,6,0.6146849190115602,44043,0.482,0.3029045643153527,0.146
1805,5,,14,2,0.2653061224489796,22,0.0,,
1806,10,,3,2,0.6666666666666666,5,0.0,,
1807,15,,10,2,0.29000000000000004,15,0.0,,
1808,20,,301,6,2.3581417423648747,4686,0.0,,
1809,25,,232,4,0.44760701545778836,608,0.0,,
1810,30,1.0,660,6,0.9808999081726356,5448,0.4666666666666667,1.0,0.4666666666666667
1811,35,1.0,782,7,1.8742224344424747,9638,0.42857142857142855,1.0,0.42857142857142855
1812,40,1.0,921,8,1.3897889868563296,9557,0.475,1.0,0.475
1813,45,1.0,1014,6,0.7323204914238141,4535,0.6,1.0,0.6
1814,50,1.0,1188,7,1.6257092530240678,10795,0.4,1.0,0.4
1815,60,1.0,1370,6,1.0057248654696573,9791,0.45,1.0,0.45
1816,70,1.0,1586,7,1.122185532615938,10995,0.4857142857142857,1.0,0.4857142857142857
1817,80,1.0,1823,5,0.6723439057643705,8715,0.45,1.0,0.45
1818,90,0.8674698795180723,2033,4,0.5116086297681951,6956,0.4888888888888889,0.75,0.36666666666666664
1819,100,0.8017241379310345,2120,5,0.5509057938768245,7339,0.42,0.4523809523809524,0.19
1820,200,0.7256637168141593,4377,5,0.5830102720364813,16491,0.475,0.3473684210526316,0.165
1821,300,0.7514792899408284,6379,6,0.5448691046890933,23881,0.44333333333333336,0.3684210526315789,0.16333333333333333
1822,400,0.6651053864168618,8458,5,0.5143568088038087,31480,0.4675,0.23529411764705882,0.11
1823,500,0.7139959432048681,10125,5,0.5301279682975156,37332,0.452,0.37610619469026546,0.16999999999999998
1824,5,,18,2,0.1111111111111111,20,0.0,,
1825,10,,16,2,0.3125,30,0.0,,
1826,15,,16,3,0.5,44,0.0,,
1827,20,,172,5,0.9836398053001624,948,0.0,,
1828,25,1.0,549,7,1.3432470363402909,6444,0.32,1.0,0.32
1829,30,1.0,608,6,1.3971606648199444,5060,0.4,1.0,0.4
1830,35,1.0,722,9,3.102922782974348,16370,0.3142857142857143,1.0,0.3142857142857143
1831,40,1.0,912,7,2.0533806074946135,14259,0.575,1.0,0.575
1832,45,,2,1,0.25,1,0.0,,
1833,50,1.0,1098,5,0.7058213144614649,5155,0.4,1.0,0.4
1834,60,1.0,1217,5,0.9133765762894733,7164,0.3,1.0,0.3
1835,70,0.8556701030927835,1434,6,0.689349509520725,5086,0.5,0.6,0.3
1836,80,0.6306306306306306,1778,5,0.4803238177904927,5532,0.6,0.14583333333333334,0.08750000000000001
1837,90,0.6597938144329897,2007,6,0.6465283813578236,7687,0.5333333333333333,0.3125,0.16666666666666666
1838,100,0.7964601769911505,2151,6,0.6208496972314133,8659,0.5,0.54,0.27
1839,200,0.695852534562212,4350,5,0.6063209935262254,17061,0.485,0.31958762886597936,0.15499999999999997
1840,300,0.7410071942446043,6355,7,0.6015534829189058,23442,0.44,0.45454545454545453,0.19999999999999998
1841,400,0.7768924302788844,8104,8,0.5866922870404387,31036,0.5275,0.46919431279620855,0.2475
1842,500,0.6653465346534654,10217,6,0.5675640978933707,39500,0.494,0.3157894736842105,0.156
1843,5,,4,1,0.1875,3,0.0,,
1844,10,,29,4,0.6825208085612366,106,0.0,,
1845,15,,81,4,1.2248132906569122,456,0.0,,
1846,20,,137,4,0.5381213703447173,408,0.0,,
1847,25,1.0,498,6,1.1222439960645796,5629,0.56,1.0,0.56
1848,30,1.0,654,6,1.5707338514341294,4486,0.43333333333333335,1.0,0.43333333333333335
1849,35,1.0,752,7,1.6473446695337257,9378,0.5428571428571428,1.0,0.5428571428571428
1850,40,1.0,833,6,0.7877974719299484,6493,0.4,1.0,0.4
1851,45,1.0,959,5,0.8124295271947556,5448,0.4444444444444444,1.0,0.4444444444444444
1852,50,1.0,1067,8,2.3514307121105253,12142,0.48,1.0,0.48
1853,60,1.0,1245,6,1.2011199819357752,8590,0.38333333333333336,1.0,0.38333333333333336
1854,70,,18,1,0.05246913580246914,17,0.0,,
1855,80,0.813953488372093,1864,5,0.5275562268599532,6532,0.5875,0.48936170212765956,0.2875
1856,90,0.7184466019417476,2085,6,0.6961852676132474,8631,0.4666666666666667,0.30952380952380953,0.14444444444444446
1857,100,1.0,2160,7,0.621076817558299,16110,0.39,1.0,0.39
1858,200,0.7534246575342466,4369,5,0.5730985818906285,16138,0.57,0.3684210526315789,0.20999999999999996
1859,300,0.7349726775956285,6546,6,0.5581431098109513,23741,0.5233333333333333,0.3821656050955414,0.2
1860,400,0.7467248908296943,8413,6,0.5546545876054657,31318,0.495,0.41414141414141414,0.205
1861,500,0.7512776831345827,10287,5,0.5257660599149884,37917,0.5,0.416,0.208
1862,5,,4,2,0.6875,9,0.0,,
1863,10,,45,3,0.3180246913580247,97,0.0,,
1864,15,,135,5,1.110233196159122,821,0.0,,
1865,20,,10,3,0.64,26,0.0,,
1866,25,,3,1,0.22222222222222224,2,0.0,,
1867,30,,4,1,0.1875,3,0.0,,
1868,35,,206,5,1.227542652464888,1298,0.0,,
1869,40,1.0,855,6,1.5638644369207624,5927,0.525,1.0,0.525
1870,45,1.0,1002,5,0.6854484643487476,4301,0.35555555555555557,1.0,0.35555555555555557
1871,50,1.0,1076,6,1.2684413910808308,11127,0.66,1.0,0.66
1872,60,0.8450704225352113,1286,6,0.5930870554772172,4421,0.5333333333333333,0.65625,0.35
1873,70,1.0,1468,5,0.5402705491910995,6522,0.5,1.0,0.5
1874,80,0.7956989247311828,1810,4,0.46303867403314913,6069,0.4,0.40625,0.1625
1875,90,1.0,1907,6,0.6879113161594644,13439,0.37777777777777777,1.0,0.37777777777777777
1876,100,0.797752808988764,2207,7,0.6198147386626027,8140,0.43,0.5813953488372093,0.25
1877,200,1.0,4370,6,0.6577758693819415,22454,0.49,1.0,0.49
1878,300,0.7472527472527473,6423,5,0.4924687665805946,23156,0.48333333333333334,0.36551724137931035,0.17666666666666667
1879,400,0.7454954954954955,8403,6,0.5559877722843951,33031,0.465,0.3924731182795699,0.1825
1880,500,0.7478108581436077,10060,6,0.5529508732890925,37523,0.468,0.38461538461538464,0.18000000000000002
1881,5,,3,1,0.22222222222222224,2,0.0,,
1882,10,,77,4,0.8024962050936076,302,0.0,,
1883,15,,90,7,2.6011111111111114,2111,0.0,,
1884,20,,48,4,0.5377604166666666,143,0.0,,
1885,25,,406,5,1.0277912591909533,2543,0.0,,
1886,30,1.0,679,6,0.7906932355256907,5073,0.43333333333333335,1.0,0.43333333333333335
1887,35,1.0,712,8,3.806793255270799,15091,0.42857142857142855,1.0,0.42857142857142855
1888,40,1.0,948,8,2.5819346525663622,9323,0.5,1.0,0.5
1889,45,1.0,1044,10,2.7418004359889023,24629,0.4,1.0,0.4
1890,50,0.8229166666666666,1181,5,0.48801192462364523,3585,0.62,0.45161290322580644,0.27999999999999997
1891,60,1.0,1351,7,1.3580071455143845,11875,0.4666666666666667,1.0,0.4666666666666667
1892,70,1.0,1556,7,0.7268137766734295,10801,0.4142857142857143,1.0,0.4142857142857143
1893,80,0.75,1816,5,0.5342304212191193,6669,0.4125,0.3333333333333333,0.13749999999999998
1894,90,0.8805970149253731,1846,5,0.5865526939451526,6689,0.5666666666666667,0.6862745098039216,0.3888888888888889
1895,100,0.7068965517241379,2156,5,0.6029796469102061,8118,0.51,0.3333333333333333,0.16999999999999998
1896,200,0.8630705394190872,4622,6,0.594548938242608,20040,0.485,0.6597938144329897,0.32
1897,300,0.8229166666666666,6413,6,0.5253235201798623,24106,0.5066666666666667,0.5526315789473685,0.28
1898,400,0.7739307535641547,8535,5,0.5190544053586853,31450,0.5275,0.47393364928909953,0.25
1899,500,0.7930513595166163,10511,7,0.5764286551726788,41644,0.518,0.47104247104247104,0.24400000000000002
