,recombine_in_vector,recombine_in_host,mutant_frac,num_genomes,max_gen_distance,gen_variance,ssq_genomes,infected_hosts,mut_frac_inf_hosts,mut_frac_hosts
3488,0.26315789473684215,0.5789473684210527,0.7218543046357616,1220,4,0.33840365493146995,3824,0.168,0.0,0.0
3489,0.26315789473684215,0.5263157894736843,0.8061674008810573,1276,3,0.3334203427639272,3971,0.204,0.13725490196078433,0.028
3490,0.26315789473684215,0.4736842105263158,0.7898089171974523,1147,4,0.31634627005440064,3607,0.16,0.175,0.027999999999999997
3491,0.26315789473684215,0.42105263157894735,0.7394957983193278,1115,4,0.3568911500331798,3408,0.252,0.015873015873015872,0.004
3492,0.26315789473684215,0.368421052631579,0.6967741935483871,1109,4,0.3666305927158806,3597,0.196,0.04081632653061224,0.008
3493,0.26315789473684215,0.3157894736842106,0.7754010695187166,981,4,0.34423672613499506,2980,0.192,0.125,0.024
3494,0.26315789473684215,0.26315789473684215,0.7523364485981309,1067,3,0.3321279344815804,3364,0.224,0.05357142857142857,0.012
3495,0.26315789473684215,0.21052631578947367,0.8156996587030717,1122,3,0.3034282745669975,3335,0.232,0.06896551724137931,0.016
3496,0.26315789473684215,0.1578947368421053,0.7272727272727273,1144,3,0.315204135899066,3401,0.16,0.025,0.004
3497,0.26315789473684215,0.10526315789473695,0.7192982456140351,1066,3,0.35317541333877767,3279,0.196,0.02040816326530612,0.004
3498,0.26315789473684215,0.052631578947368474,0.7325581395348837,849,4,0.3629295741820557,2561,0.116,0.20689655172413793,0.024
3499,0.26315789473684215,0.0,0.7365591397849462,957,4,0.3256126282826099,2729,0.196,0.0,0.0
3500,0.21052631578947367,1.0,0.7790262172284644,1317,3,0.35068426493336086,4167,0.24,0.016666666666666666,0.004
3501,0.21052631578947367,0.9473684210526316,0.7469135802469136,932,3,0.3194569802354068,2816,0.18,0.08888888888888889,0.016
3502,0.21052631578947367,0.8947368421052632,0.7586206896551724,1163,3,0.3487984716491358,3821,0.18,0.06666666666666667,0.012
3503,0.21052631578947367,0.8421052631578947,0.7871287128712872,1220,3,0.3637463047567858,3990,0.18,0.044444444444444446,0.008
3504,0.21052631578947367,0.7894736842105263,0.8172757475083057,1238,4,0.3668855911744672,4047,0.236,0.06779661016949153,0.016
3505,0.21052631578947367,0.736842105263158,0.8211143695014663,1302,4,0.36097366452651125,4310,0.252,0.031746031746031744,0.008
3506,0.21052631578947367,0.6842105263157895,0.7793103448275862,1218,3,0.3217797622417972,3676,0.152,0.15789473684210525,0.023999999999999997
3507,0.21052631578947367,0.631578947368421,0.7401574803149606,1040,4,0.35458210059171597,3354,0.152,0.13157894736842105,0.019999999999999997
3508,0.21052631578947367,0.5789473684210527,0.7384615384615385,1242,4,0.374379928482708,4053,0.228,0.10526315789473684,0.024
3509,0.21052631578947367,0.5263157894736843,0.8018018018018018,1260,4,0.38518266565885617,3992,0.192,0.08333333333333333,0.016
3510,0.21052631578947367,0.4736842105263158,0.6744186046511628,1192,3,0.36929009391468853,3983,0.128,0.125,0.016
3511,0.21052631578947367,0.42105263157894735,0.805,1060,4,0.32299394802420783,3258,0.168,0.07142857142857142,0.012
3512,0.21052631578947367,0.368421052631579,0.7671232876712328,1270,4,0.31172980345960694,4073,0.164,0.17073170731707318,0.028000000000000004
