,contact_rate_host_host,mutant_frac,infected_hosts,Alive
606,0.006571428571428572,1.0,0.414,True
607,0.007,0.0,0.0,False
608,0.0074285714285714285,0.0,0.0,False
609,0.007857142857142858,0.0,0.0,False
610,0.008285714285714285,0.0,0.0,False
611,0.008714285714285714,0.0,0.0,False
612,0.009142857142857144,0.0,0.0,False
613,0.009571428571428571,0.0,0.0,False
614,0.01,0.0,0.0,False
615,0.01,0.0,0.0,False
616,0.011111111111111112,0.0,0.0,False
617,0.012222222222222223,0.0,0.0,False
618,0.013333333333333332,0.0,0.0,False
619,0.014444444444444444,0.0,0.0,False
620,0.015555555555555555,0.0,0.0,False
621,0.016666666666666666,0.0,0.0,False
622,0.017777777777777778,0.0,0.0,False
623,0.01888888888888889,0.0,0.0,False
624,0.02,0.0,0.0,False
625,0.004,0.0,0.0,False
626,0.004428571428571428,0.0,0.0,False
627,0.004857142857142858,0.0,0.0,False
628,0.005285714285714286,1.0,0.111,True
629,0.005714285714285714,1.0,0.018,True
630,0.006142857142857143,0.0,0.0,False
631,0.006571428571428572,0.0,0.0,False
632,0.007,0.0,0.0,False
633,0.0074285714285714285,0.0,0.0,False
634,0.007857142857142858,0.0,0.0,False
635,0.008285714285714285,0.0,0.0,False
636,0.008714285714285714,0.0,0.0,False
637,0.009142857142857144,0.0,0.0,False
638,0.009571428571428571,0.0,0.0,False
639,0.01,0.0,0.0,False
640,0.01,0.0,0.0,False
641,0.011111111111111112,0.0,0.0,False
642,0.012222222222222223,0.0,0.0,False
643,0.013333333333333332,0.0,0.0,False
644,0.014444444444444444,0.0,0.0,False
645,0.015555555555555555,0.0,0.0,False
646,0.016666666666666666,0.0,0.0,False
647,0.017777777777777778,0.0,0.0,False
648,0.01888888888888889,0.0,0.0,False
649,0.02,0.0,0.0,False
650,0.004,0.0,0.0,False
651,0.004428571428571428,0.0,0.0,False
652,0.004857142857142858,0.0,0.0,False
653,0.005285714285714286,0.0,0.0,False
654,0.005714285714285714,1.0,0.273,True
655,0.006142857142857143,0.0,0.0,False
656,0.006571428571428572,0.0,0.0,False
657,0.007,1.0,0.382,True
658,0.0074285714285714285,0.0,0.0,False
659,0.007857142857142858,0.0,0.0,False
660,0.008285714285714285,0.0,0.0,False
661,0.008714285714285714,0.0,0.0,False
662,0.009142857142857144,0.0,0.0,False
663,0.009571428571428571,0.0,0.0,False
664,0.01,0.0,0.0,False
665,0.01,0.0,0.0,False
666,0.011111111111111112,0.0,0.0,False
667,0.012222222222222223,0.0,0.0,False
668,0.013333333333333332,0.0,0.0,False
669,0.014444444444444444,0.0,0.0,False
670,0.015555555555555555,0.0,0.0,False
671,0.016666666666666666,0.0,0.0,False
672,0.017777777777777778,0.0,0.0,False
673,0.01888888888888889,0.0,0.0,False
674,0.02,0.0,0.0,False
675,0.004,0.0,0.0,False
676,0.004428571428571428,0.0,0.0,False
677,0.004857142857142858,0.0,0.0,False
678,0.005285714285714286,1.0,0.036,True
679,0.005714285714285714,0.0,0.0,False
680,0.006142857142857143,0.0,0.0,False
681,0.006571428571428572,0.0,0.0,False
682,0.007,1.0,0.41,True
683,0.0074285714285714285,0.0,0.0,False
684,0.007857142857142858,0.0,0.0,False
685,0.008285714285714285,1.0,0.52,True
686,0.008714285714285714,0.0,0.0,False
687,0.009142857142857144,0.0,0.0,False
688,0.009571428571428571,0.0,0.0,False
689,0.01,0.0,0.0,False
690,0.01,0.0,0.0,False
