,mean_inoculum_host,mean_inoculum_vector,mutant_frac,num_genomes,max_gen_distance,gen_variance,ssq_genomes,infected_hosts,mut_frac_inf_hosts,mut_frac_hosts
1030,4.7894736842105265,5.2631578947368425,0.5384615384615384,836,3,0.2696824706394085,1780,0.168,0.14285714285714285,0.024
1031,4.7894736842105265,4.7894736842105265,1.0,723,4,0.5391933487524128,3167,0.152,1.0,0.152
1032,4.7894736842105265,4.315789473684211,0.6666666666666666,834,3,0.2969207367918615,1875,0.212,0.3018867924528302,0.064
1033,4.7894736842105265,3.8421052631578947,0.6857142857142857,905,4,0.3652220628185953,2250,0.164,0.4634146341463415,0.07600000000000001
1034,4.7894736842105265,3.3684210526315796,0.6935483870967742,872,3,0.25098371349213033,1704,0.244,0.3770491803278688,0.092
1035,4.7894736842105265,2.8947368421052637,0.2982456140350877,823,4,0.45732280767544276,2034,0.164,0.024390243902439025,0.004
1036,4.7894736842105265,2.421052631578948,0.6,946,4,0.3509871317531478,2398,0.244,0.2459016393442623,0.06
1037,4.7894736842105265,1.9473684210526319,0.5306122448979592,906,4,0.3668796202895585,2192,0.248,0.25806451612903225,0.064
1038,4.7894736842105265,1.4736842105263168,0.8536585365853658,850,5,0.6812456747404844,2918,0.2,0.76,0.15200000000000002
1039,4.7894736842105265,1.0,0.8431372549019608,851,4,0.42756914171618104,2090,0.144,0.7777777777777778,0.11199999999999999
1040,4.315789473684211,10.0,0.5242718446601942,1052,3,0.3001850539981784,2466,0.204,0.0392156862745098,0.008
1041,4.315789473684211,9.526315789473685,0.7215909090909091,857,4,0.30270856111179945,1965,0.272,0.27941176470588236,0.07600000000000001
1042,4.315789473684211,9.052631578947368,0.5625,966,3,0.30878009678981866,2264,0.136,0.17647058823529413,0.024000000000000004
1043,4.315789473684211,8.578947368421053,0.6909090909090909,893,3,0.27408649330552803,1887,0.176,0.22727272727272727,0.039999999999999994
1044,4.315789473684211,8.105263157894736,0.5,930,4,0.2893467452884727,2064,0.152,0.02631578947368421,0.004
1045,4.315789473684211,7.631578947368421,0.4875,819,4,0.3169892107621045,1827,0.176,0.06818181818181818,0.011999999999999999
1046,4.315789473684211,7.157894736842105,0.6,947,4,0.30795632068812867,2326,0.152,0.15789473684210525,0.023999999999999997
1047,4.315789473684211,6.684210526315789,0.5188679245283019,916,3,0.2964605461375642,2063,0.216,0.05555555555555555,0.011999999999999999
1048,4.315789473684211,6.210526315789474,0.6481481481481481,782,3,0.2868194870520208,1653,0.1,0.24,0.024
1049,4.315789473684211,5.736842105263158,0.5691056910569106,970,3,0.3002752683600807,2309,0.248,0.14516129032258066,0.036000000000000004
1050,4.315789473684211,5.2631578947368425,0.7126436781609196,864,4,0.3294538751714677,2030,0.172,0.4186046511627907,0.072
1051,4.315789473684211,4.7894736842105265,0.5363636363636364,928,3,0.27879291765755054,2142,0.224,0.08928571428571429,0.02
1052,4.315789473684211,4.315789473684211,0.524390243902439,874,3,0.26173881624766326,1664,0.172,0.09302325581395349,0.015999999999999997
1053,4.315789473684211,3.8421052631578947,0.6283185840707964,877,3,0.21400311261179852,1585,0.22,0.23636363636363636,0.052
1054,4.315789473684211,3.3684210526315796,0.34285714285714286,834,4,0.3556004117569254,1910,0.096,0.041666666666666664,0.004
1055,4.315789473684211,2.8947368421052637,0.5783132530120482,844,4,0.41255811864064157,2170,0.228,0.38596491228070173,0.088
1056,4.315789473684211,2.421052631578948,0.5058823529411764,688,4,0.32216738777717685,1420,0.2,0.16,0.032
1057,4.315789473684211,1.9473684210526319,0.7021276595744681,791,4,0.28922406146263036,1557,0.152,0.631578947368421,0.09599999999999999
1058,4.315789473684211,1.4736842105263168,0.40298507462686567,809,3,0.25097749208915154,1540,0.192,0.16666666666666666,0.032
1059,4.315789473684211,1.0,0.6097560975609756,802,4,0.3548500942158319,1925,0.12,0.4666666666666667,0.056
1060,3.8421052631578947,10.0,0.6944444444444444,928,4,0.3511769842449465,2384,0.204,0.35294117647058826,0.072
1061,3.8421052631578947,9.526315789473685,0.6363636363636364,809,4,0.4180625564378491,2175,0.16,0.2,0.032
1062,3.8421052631578947,9.052631578947368,0.6164383561643836,830,4,0.25894179126143124,1767,0.148,0.24324324324324326,0.036
1063,3.8421052631578947,8.578947368421053,0.5436893203883495,904,4,0.2838466207220612,1952,0.204,0.0784313725490196,0.016
1064,3.8421052631578947,8.105263157894736,0.5730337078651685,1029,3,0.2965147741728928,2354,0.188,0.19148936170212766,0.036
1065,3.8421052631578947,7.631578947368421,0.8392857142857143,899,5,0.4241024200662954,2296,0.232,0.6896551724137931,0.16000000000000003
1066,3.8421052631578947,7.157894736842105,0.5048543689320388,884,4,0.36232238283409435,2085,0.24,0.15,0.036
1067,3.8421052631578947,6.684210526315789,0.5523809523809524,805,4,0.2855352802746807,1623,0.232,0.1896551724137931,0.044
1068,3.8421052631578947,6.210526315789474,0.4948453608247423,856,3,0.2815516093108568,1887,0.228,0.14035087719298245,0.032
1069,3.8421052631578947,5.736842105263158,0.5689655172413793,914,3,0.3016832735612812,2021,0.136,0.2647058823529412,0.036000000000000004
1070,3.8421052631578947,5.2631578947368425,0.5327102803738317,998,4,0.3076102104007614,2405,0.244,0.18032786885245902,0.044
1071,3.8421052631578947,4.7894736842105265,0.56,899,3,0.2339071592339035,1767,0.228,0.22807017543859648,0.052
1072,3.8421052631578947,4.315789473684211,0.35714285714285715,826,4,0.2727356670907375,1725,0.192,0.0625,0.012
1073,3.8421052631578947,3.8421052631578947,0.7252747252747253,836,4,0.30535444472425083,1851,0.236,0.576271186440678,0.136
1074,3.8421052631578947,3.3684210526315796,0.4,875,3,0.22924538775510206,1591,0.124,0.12903225806451613,0.016
1075,3.8421052631578947,2.8947368421052637,0.7164179104477612,915,3,0.24508346024067607,1746,0.176,0.5681818181818182,0.1
1076,3.8421052631578947,2.421052631578948,0.7241379310344828,831,3,0.2954988770000043,1876,0.2,0.52,0.10400000000000001
1077,3.8421052631578947,1.9473684210526319,0.35106382978723405,839,3,0.25139184652823254,1596,0.28,0.12857142857142856,0.036
1078,3.8421052631578947,1.4736842105263168,0.5833333333333334,875,3,0.2460290612244898,1654,0.156,0.48717948717948717,0.076
1079,3.8421052631578947,1.0,0.7638888888888888,903,4,0.4263970596351032,2568,0.172,0.6046511627906976,0.10399999999999998
1080,3.3684210526315796,10.0,0.6181818181818182,932,3,0.2806323564626352,2014,0.208,0.19230769230769232,0.04
1081,3.3684210526315796,9.526315789473685,0.6105263157894737,932,3,0.3335516863453002,2375,0.18,0.17777777777777778,0.032
1082,3.3684210526315796,9.052631578947368,0.42857142857142855,892,3,0.32383518671197903,2080,0.208,0.07692307692307693,0.016
1083,3.3684210526315796,8.578947368421053,0.7169811320754716,944,5,0.4329384067078425,2957,0.236,0.4915254237288136,0.116
1084,3.3684210526315796,8.105263157894736,0.6666666666666666,850,4,0.26868373702422144,1720,0.12,0.5,0.06
1085,3.3684210526315796,7.631578947368421,0.4895833333333333,800,5,0.35124375,1788,0.232,0.15517241379310345,0.036000000000000004
1086,3.3684210526315796,7.157894736842105,0.46153846153846156,871,3,0.2584489897065938,1770,0.22,0.23636363636363636,0.052
1087,3.3684210526315796,6.684210526315789,0.6797385620915033,878,4,0.3423251747344607,1993,0.264,0.25757575757575757,0.068
1088,3.3684210526315796,6.210526315789474,0.8372093023255814,875,3,0.2760489795918367,1901,0.124,0.7741935483870968,0.096
1089,3.3684210526315796,5.736842105263158,0.40425531914893614,861,3,0.24852661667482778,1627,0.124,0.0967741935483871,0.012
1090,3.3684210526315796,5.2631578947368425,0.5294117647058824,1008,4,0.2939804972915092,2091,0.188,0.14893617021276595,0.027999999999999997
1091,3.3684210526315796,4.7894736842105265,0.34328358208955223,873,6,0.4821021113223614,2185,0.192,0.08333333333333333,0.016
1092,3.3684210526315796,4.315789473684211,0.4827586206896552,898,4,0.28037559337503287,1850,0.148,0.1891891891891892,0.028
1093,3.3684210526315796,3.8421052631578947,0.6530612244897959,900,4,0.32083333333333325,2011,0.236,0.423728813559322,0.09999999999999999
1094,3.3684210526315796,3.3684210526315796,0.47297297297297297,855,3,0.26074347662528646,1677,0.2,0.22,0.044000000000000004
